created_by_id,latitude,longitude,police_station,created_datetime
FKUSR02268,12.9543946,77.5441284,Byatarayanapura,2024-03-25 09:00:46+00:00
FKUSR01751,12.9600462,77.5564255,Chamarajpet,2024-03-25 08:43:46+00:00
FKUSR00308,12.9810865,77.6078821,Shivajinagar,2024-03-25 07:53:46+00:00
FKUSR00161,12.977811,77.5740935,Upparpet,2024-03-25 07:44:46+00:00
FKUSR01516,12.9331135,77.4881663,Jnanabharathi,2024-03-25 07:04:46+00:00
FKUSR00925,12.876418,77.5976429,Hulimavu,2024-03-25 06:49:46+00:00
FKUSR01984,12.8761442,77.5952345,Hulimavu,2024-03-25 06:03:46+00:00
FKUSR02628,13.0144836,77.585272,R.T. Nagar,2024-03-25 05:56:46+00:00
FKUSR01305,12.9640782,77.5766132,V.V.Puram (C.Pet),2024-03-25 05:10:46+00:00
FKUSR02242,12.9399723,77.7473582,Whitefield,2024-03-25 04:35:46+00:00
FKUSR01359,13.0971666,77.5995559,Yelahanka,2024-03-25 04:26:46+00:00
FKUSR00735,13.0128109,77.6259353,Banaswadi,2024-03-25 04:19:46+00:00
FKUSR00353,12.9955118,77.6952175,Mahadevapura,2024-03-25 04:07:46+00:00
FKUSR01090,12.9767867,77.5990553,Cubbon Park,2024-03-25 03:45:46+00:00
FKUSR02627,12.9356207,77.5136482,Jnanabharathi,2024-03-25 02:43:46+00:00
FKUSR02247,12.907108,77.6008903,Mico Layout,2024-03-25 02:20:46+00:00
FKUSR01793,12.9330526,77.5163916,Kengeri,2024-03-25 02:13:46+00:00
FKUSR00724,12.9763359,77.5765144,Upparpet,2024-03-25 01:25:46+00:00
FKUSR01255,12.9857706,77.5745971,Sheshadripuram,2024-03-24 22:05:46+00:00
FKUSR01252,12.9535261,77.5427715,Byatarayanapura,2024-03-24 21:10:46+00:00
FKUSR01372,12.8984538,77.5720341,K.S. Layout,2024-03-24 21:10:46+00:00
FKUSR00112,12.895192,77.6576072,HSR Layout,2024-03-24 20:54:46+00:00
FKUSR01237,12.9994782,77.6738202,Banaswadi,2024-03-24 19:38:46+00:00
FKUSR00832,12.985508,77.7337431,Whitefield,2024-03-24 14:43:46+00:00
FKUSR00601,12.9362806,77.6172299,Adugodi,2024-03-24 11:46:46+00:00
FKUSR01845,12.9201083,77.6210196,Madiwala,2024-03-24 09:38:46+00:00
FKUSR00455,12.911454,77.6380794,HSR Layout,2024-03-24 08:15:46+00:00
FKUSR02010,12.9139013,77.6099339,Mico Layout,2024-03-24 07:51:46+00:00
FKUSR01834,12.8860674,77.5706316,Thalagattapura,2024-03-24 07:21:46+00:00
FKUSR00185,12.9684817,77.6412223,Jeevanbheemanagar,2024-03-24 07:01:46+00:00
FKUSR00938,13.0700274,77.5927164,Kodigehalli,2024-03-24 06:32:46+00:00
FKUSR01704,12.9475069,77.5329061,Byatarayanapura,2024-03-24 05:34:46+00:00
FKUSR01400,13.0425283,77.59054,Hebbala,2024-03-24 05:27:46+00:00
FKUSR01105,12.9973549,77.5464072,Vijayanagara,2024-03-24 05:12:46+00:00
FKUSR00383,12.9735793,77.6201783,Halasur,2024-03-24 05:08:46+00:00
FKUSR00809,12.9855351,77.5541493,Rajajinagar,2024-03-24 04:34:46+00:00
FKUSR00403,12.8558613,77.5888421,Hulimavu,2024-03-24 04:24:46+00:00
FKUSR01133,12.9307753,77.5753485,Banashankari,2024-03-24 04:19:46+00:00
FKUSR00114,13.1838297,77.6796284,Chikkajala,2024-03-24 03:55:46+00:00
FKUSR00647,12.9820467,77.6071133,Shivajinagar,2024-03-24 03:54:46+00:00
FKUSR01618,13.0353557,77.5890183,Hebbala,2024-03-24 03:48:46+00:00
FKUSR00294,12.9759063,77.62021,Halasur,2024-03-24 03:47:46+00:00
FKUSR01859,12.9125301,77.6809257,Bellandur,2024-03-24 03:25:46+00:00
FKUSR01673,13.0277,77.5424317,Yeshwanthpura,2024-03-24 03:22:46+00:00
FKUSR01404,13.0354367,77.6038867,Hebbala,2024-03-24 02:29:46+00:00
FKUSR01583,12.9744473,77.5662479,Magadi Road,2024-03-24 01:55:46+00:00
FKUSR01152,13.01951,77.7086918,K.R. Pura,2024-03-24 01:25:46+00:00
FKUSR02234,13.0237265,77.6584457,Hennuru,2024-03-24 01:00:46+00:00
FKUSR02574,13.0570571,77.4739627,No Police Station,2024-03-24 00:25:46+00:00
FKUSR01470,12.9135177,77.5727618,K.S. Layout,2024-03-24 00:15:46+00:00
FKUSR00936,12.9847783,77.5783085,High ground,2024-03-23 23:54:46+00:00
FKUSR02235,13.1858092,77.6798841,Chikkajala,2024-03-23 23:32:46+00:00
FKUSR00937,13.2447517,77.7131764,Devanahalli Airport,2024-03-23 23:25:46+00:00
FKUSR01157,13.0131883,77.5882567,Sadashivanagar,2024-03-23 22:29:46+00:00
FKUSR01949,12.9413155,77.5667277,Basavanagudi,2024-03-23 22:18:46+00:00
FKUSR02011,12.8444921,77.58817,Hulimavu,2024-03-23 22:12:46+00:00
FKUSR00956,12.878831,77.6719779,Electronic City,2024-03-23 22:01:46+00:00
FKUSR02212,13.0091305,77.5713059,Malleshwaram,2024-03-23 21:03:46+00:00
FKUSR01586,12.95239,77.5405233,Byatarayanapura,2024-03-23 20:22:46+00:00
FKUSR01047,12.9529947,77.5415443,Byatarayanapura,2024-03-23 20:22:46+00:00
FKUSR02233,12.9496967,77.5392933,Byatarayanapura,2024-03-23 20:12:46+00:00
FKUSR00457,12.92050228192233,77.62060929089785,Madiwala,2024-03-23 08:47:46+00:00
FKUSR01978,12.8758548,77.6169405,Hulimavu,2024-03-23 08:46:46+00:00
FKUSR02236,13.037361,77.5657271,Kodigehalli,2024-03-23 07:43:46+00:00
FKUSR01711,12.8428351,77.6443372,Electronic City,2024-03-23 07:30:46+00:00
FKUSR01857,12.9595383,77.7017633,HAL Old Airport,2024-03-23 07:15:46+00:00
FKUSR00408,12.972952,77.5383131,Vijayanagara,2024-03-23 06:28:46+00:00
FKUSR01390,13.0358264,77.7355616,K.R. Pura,2024-03-23 06:08:46+00:00
FKUSR01029,13.0119216,77.5445177,Rajajinagar,2024-03-23 05:49:46+00:00
FKUSR01498,12.9768411,77.5487206,Magadi Road,2024-03-23 05:48:46+00:00
FKUSR02214,13.1937835,77.6984278,Devanahalli Airport,2024-03-23 05:31:46+00:00
FKUSR01559,13.0044439,77.7170317,K.R. Pura,2024-03-23 05:19:46+00:00
FKUSR02330,12.9632067,77.5813217,City Market,2024-03-23 04:54:46+00:00
FKUSR01074,13.003867,77.5834908,Sadashivanagar,2024-03-23 03:27:46+00:00
FKUSR02098,12.9597535,77.6022952,Ashok Nagar,2024-03-23 02:16:46+00:00
FKUSR00303,12.914551,77.4813821,Kengeri,2024-03-22 22:54:46+00:00
FKUSR00083,12.9389011,77.546759,Banashankari,2024-03-22 22:51:46+00:00
FKUSR00992,12.9852733,77.5541435,Rajajinagar,2024-03-22 22:38:46+00:00
FKUSR00234,13.0346697,77.5575749,Yeshwanthpura,2024-03-22 22:15:46+00:00
FKUSR02530,12.9318105,77.6138362,Adugodi,2024-03-22 21:55:46+00:00
FKUSR02207,13.0266251,77.585846,R.T. Nagar,2024-03-22 21:35:46+00:00
FKUSR00879,12.92515,77.6344133,Adugodi,2024-03-22 21:01:46+00:00
FKUSR00868,12.9568675,77.5673634,V.V.Puram (C.Pet),2024-03-22 20:42:46+00:00
FKUSR01442,12.9362305,77.6158916,Adugodi,2024-03-22 19:24:46+00:00
FKUSR01973,12.9571623,77.5774882,City Market,2024-03-22 19:13:46+00:00
FKUSR00320,13.0207072,77.5838789,Sadashivanagar,2024-03-22 18:56:46+00:00
FKUSR02063,12.9795214,77.6071132,Shivajinagar,2024-03-22 18:52:46+00:00
FKUSR01148,12.8577715,77.5889611,Hulimavu,2024-03-22 08:20:46+00:00
FKUSR00043,12.9902347,77.5043269,Kamakshipalya,2024-03-22 07:43:46+00:00
FKUSR01990,12.8708016,77.6550226,Electronic City,2024-03-22 06:34:46+00:00
FKUSR00593,12.9316511,77.685773,HAL Old Airport,2024-03-22 06:08:46+00:00
FKUSR00169,12.9675892,77.5744169,Chamarajpet,2024-03-22 06:07:46+00:00
FKUSR02117,12.9299276,77.6152116,Adugodi,2024-03-22 06:01:46+00:00
FKUSR01555,12.9296049,77.6332322,Adugodi,2024-03-22 05:21:46+00:00
FKUSR00833,12.9827901,77.5612659,Rajajinagar,2024-03-22 05:15:46+00:00
FKUSR02182,12.9910284,77.5725093,Sheshadripuram,2024-03-22 02:33:46+00:00
FKUSR01688,12.9872767,77.6196067,Pulikeshinagar(F.Town),2024-03-22 02:07:46+00:00
FKUSR02123,12.908425,77.6491867,HSR Layout,2024-03-22 01:39:46+00:00
FKUSR00564,12.9802344,77.6519404,Banaswadi,2024-03-22 01:20:46+00:00
FKUSR01581,12.91416107678126,77.48126140802864,Kengeri,2024-03-22 00:07:46+00:00
FKUSR02177,13.0128553,77.5837556,Sadashivanagar,2024-03-21 22:51:46+00:00
FKUSR00448,12.9547101,77.5854603,City Market,2024-03-21 21:57:46+00:00
FKUSR00834,12.9920853,77.5713919,Malleshwaram,2024-03-21 21:30:46+00:00
FKUSR01577,13.1842846,77.6797695,Chikkajala,2024-03-21 19:37:46+00:00
FKUSR01811,12.9511943,77.5906604,Wilson Garden,2024-03-21 19:32:46+00:00
FKUSR02049,12.8904623,77.5640068,K.S. Layout,2024-03-21 08:19:46+00:00
FKUSR00324,12.930636,77.6338546,Adugodi,2024-03-21 07:54:46+00:00
FKUSR00807,12.8963916,77.720248,Whitefield,2024-03-21 07:43:46+00:00
FKUSR00062,12.9804103,77.5735151,Upparpet,2024-03-21 06:09:46+00:00
FKUSR01938,13.0975133,77.5992567,Yelahanka,2024-03-21 05:36:46+00:00
FKUSR02037,12.869607,77.653167,Electronic City,2024-03-21 05:30:46+00:00
FKUSR00275,12.9872505,77.5909359,Cubbon Park,2024-03-21 05:17:46+00:00
FKUSR01433,12.8871218,77.5963665,J.P. Nagar,2024-03-21 04:26:46+00:00
FKUSR02169,13.0224724,77.5845607,Sadashivanagar,2024-03-21 03:59:46+00:00
FKUSR00395,12.9747011,77.5454028,Vijayanagara,2024-03-21 03:52:46+00:00
FKUSR02051,12.9710403,77.5970097,Cubbon Park,2024-03-21 01:14:46+00:00
FKUSR02213,12.8453124,77.6652909,Electronic City,2024-03-21 01:06:46+00:00
FKUSR01001,12.9336041,77.6893543,HAL Old Airport,2024-03-21 00:22:46+00:00
FKUSR00906,12.984646,77.6158887,Pulikeshinagar(F.Town),2024-03-20 22:51:46+00:00
FKUSR00500,12.90223583519106,77.63155873864889,Madiwala,2024-03-20 22:09:46+00:00
FKUSR01782,12.940268,77.6092621,Adugodi,2024-03-20 21:20:46+00:00
FKUSR01249,12.9308826,77.6856719,HAL Old Airport,2024-03-20 21:10:46+00:00
FKUSR01534,13.0384403,77.5216413,Peenya,2024-03-20 20:51:46+00:00
FKUSR01145,13.0083506,77.6945307,K.R. Pura,2024-03-20 16:48:46+00:00
FKUSR00481,12.9433024,77.7496517,Whitefield,2024-03-20 08:27:46+00:00
FKUSR00002,12.9364675,77.5179701,Byatarayanapura,2024-03-20 08:02:46+00:00
FKUSR00706,12.9781959,77.6380898,Jeevanbheemanagar,2024-03-20 07:31:46+00:00
FKUSR01150,12.9611667,77.6374683,Halasur,2024-03-20 06:39:46+00:00
FKUSR01956,12.9069542,77.6009253,Mico Layout,2024-03-20 06:39:46+00:00
FKUSR02283,13.039985,77.5181246,Peenya,2024-03-20 06:35:46+00:00
FKUSR01258,12.9789526,77.5409281,Magadi Road,2024-03-20 05:55:46+00:00
FKUSR02109,12.9569534,77.7021724,HAL Old Airport,2024-03-20 05:52:46+00:00
FKUSR00254,12.9647319,77.5840308,Halasuru Gate,2024-03-20 05:52:46+00:00
FKUSR01630,13.0453715,77.5217446,Chikkabanavara,2024-03-20 05:36:46+00:00
FKUSR01038,12.955777,77.7184446,Whitefield,2024-03-20 05:04:46+00:00
FKUSR00369,12.932801,77.6884689,HAL Old Airport,2024-03-20 04:47:46+00:00
FKUSR00373,12.9573882,77.5721224,V.V.Puram (C.Pet),2024-03-20 04:16:46+00:00
FKUSR00651,12.9893784,77.5377538,Vijayanagara,2024-03-20 03:37:46+00:00
FKUSR01728,12.9217596,77.6451001,HSR Layout,2024-03-20 03:23:46+00:00
FKUSR02056,13.0232679,77.6004004,R.T. Nagar,2024-03-20 02:01:46+00:00
FKUSR02055,12.9179441,77.6221508,Madiwala,2024-03-20 01:47:46+00:00
FKUSR01270,12.9296854,77.6858484,HAL Old Airport,2024-03-20 01:24:46+00:00
FKUSR01648,12.97595,77.5874783,Halasuru Gate,2024-03-19 23:56:46+00:00
FKUSR02121,12.9732982,77.6221824,Halasur,2024-03-19 23:40:46+00:00
FKUSR02211,12.9641748,77.5500792,Magadi Road,2024-03-19 22:44:46+00:00
FKUSR01797,12.9844976,77.6142839,Pulikeshinagar(F.Town),2024-03-19 22:39:46+00:00
FKUSR01050,12.9683434,77.5748156,Chamarajpet,2024-03-19 21:28:46+00:00
FKUSR02210,12.9064516,77.5736364,J.P. Nagar,2024-03-19 21:23:46+00:00
FKUSR01810,12.9384218,77.5335998,Banashankari,2024-03-19 21:00:46+00:00
FKUSR00258,12.9771963,77.5707289,Chamarajpet,2024-03-19 20:35:46+00:00
FKUSR02208,12.9984218,77.6281962,Pulikeshinagar(F.Town),2024-03-19 20:22:46+00:00
FKUSR01170,12.9428504,77.6028193,Adugodi,2024-03-19 19:53:46+00:00
FKUSR00539,13.0082248,77.6938435,K.R. Pura,2024-03-19 18:25:46+00:00
FKUSR02206,12.9609422,77.5122614,Jnanabharathi,2024-03-19 09:24:46+00:00
FKUSR01373,12.9667453,77.573962,Chamarajpet,2024-03-19 08:50:46+00:00
FKUSR01455,12.970967,77.64723,Jeevanbheemanagar,2024-03-19 08:26:46+00:00
FKUSR01479,12.8930702,77.5987847,J.P. Nagar,2024-03-19 07:02:46+00:00
FKUSR01831,12.9891082,77.5077655,Kamakshipalya,2024-03-19 07:01:46+00:00
FKUSR02568,13.0090714,77.5808324,Sadashivanagar,2024-03-19 06:59:46+00:00
FKUSR02205,13.0582273,77.5931651,Kodigehalli,2024-03-19 06:55:46+00:00
FKUSR01695,12.95293,77.5416977,Byatarayanapura,2024-03-19 06:13:46+00:00
FKUSR01463,12.9714285,77.5976553,Cubbon Park,2024-03-19 06:02:46+00:00
FKUSR00669,12.9395221,77.4930571,Jnanabharathi,2024-03-19 05:38:46+00:00
FKUSR02034,12.8705856,77.6535974,Electronic City,2024-03-19 05:33:46+00:00
FKUSR00136,12.9680144,77.5747114,Chamarajpet,2024-03-19 04:35:46+00:00
FKUSR01689,12.978305,77.6288168,Jeevanbheemanagar,2024-03-19 04:17:46+00:00
FKUSR01634,13.023425,77.6432983,Banaswadi,2024-03-19 04:05:46+00:00
FKUSR01099,13.1846538,77.6798565,Chikkajala,2024-03-19 03:22:46+00:00
FKUSR00658,13.0003579,77.6771775,Mahadevapura,2024-03-19 01:33:46+00:00
FKUSR01426,12.9168617,77.5858877,J.P. Nagar,2024-03-19 00:44:46+00:00
FKUSR01708,12.956083604135888,77.73001307484007,Whitefield,2024-03-19 00:40:46+00:00
FKUSR01763,12.9067886,77.6284552,Madiwala,2024-03-19 00:35:46+00:00
FKUSR01702,12.9272403,77.6789844,Bellandur,2024-03-18 23:59:46+00:00
FKUSR01007,12.9734488,77.615838,Halasur,2024-03-18 23:56:46+00:00
FKUSR00800,13.0431546,77.5704808,Kodigehalli,2024-03-18 23:52:46+00:00
FKUSR00772,12.9599506,77.5739447,V.V.Puram (C.Pet),2024-03-18 22:52:46+00:00
FKUSR01727,12.9096633,77.6142317,Mico Layout,2024-03-18 22:46:46+00:00
FKUSR02113,12.9257072,77.7375472,Whitefield,2024-03-18 22:38:46+00:00
FKUSR02143,12.9033882,77.6272135,Madiwala,2024-03-18 22:30:46+00:00
FKUSR02204,12.9746217,77.513305,Jnanabharathi,2024-03-18 22:06:46+00:00
FKUSR01942,13.1856683,77.6799733,Chikkajala,2024-03-18 21:11:46+00:00
FKUSR01223,13.0085123,77.6955142,K.R. Pura,2024-03-18 20:23:46+00:00
FKUSR00815,13.0080596,77.6956378,K.R. Pura,2024-03-18 20:17:46+00:00
FKUSR00789,13.0081439,77.5545838,Malleshwaram,2024-03-18 20:03:46+00:00
FKUSR01209,12.9648507,77.5840415,Halasuru Gate,2024-03-18 08:48:46+00:00
FKUSR00490,12.9716728,77.6580279,Jeevanbheemanagar,2024-03-18 07:35:46+00:00
FKUSR00643,12.9524478,77.5772321,V.V.Puram (C.Pet),2024-03-18 07:33:46+00:00
FKUSR00409,12.99745,77.547835,Vijayanagara,2024-03-18 05:57:46+00:00
FKUSR02203,12.9697312,77.6411352,Jeevanbheemanagar,2024-03-18 05:37:46+00:00
FKUSR02201,12.9841375,77.5833732,High ground,2024-03-18 05:25:46+00:00
FKUSR02202,13.1966723,77.7069262,Devanahalli Airport,2024-03-18 05:02:46+00:00
FKUSR00312,13.0406427,77.5186994,Chikkabanavara,2024-03-18 04:56:46+00:00
FKUSR01016,12.96819,77.749775,Whitefield,2024-03-18 04:25:46+00:00
FKUSR00686,12.9992506,77.5488919,Rajajinagar,2024-03-18 01:47:46+00:00
FKUSR00473,12.8436137,77.6441026,Electronic City,2024-03-18 01:26:46+00:00
FKUSR01729,12.9678852,77.5885536,Halasuru Gate,2024-03-17 23:44:46+00:00
FKUSR01518,12.879434,77.6273781,Hulimavu,2024-03-17 23:08:46+00:00
FKUSR02200,13.021102,77.6498555,Banaswadi,2024-03-17 22:27:46+00:00
FKUSR01195,12.9524502,77.5413754,Byatarayanapura,2024-03-17 20:32:46+00:00
FKUSR00008,13.0081567,77.6950617,K.R. Pura,2024-03-17 19:31:46+00:00
FKUSR01341,12.9796043,77.6070978,Shivajinagar,2024-03-17 08:21:46+00:00
FKUSR00611,12.9728044,77.6071089,Cubbon Park,2024-03-17 08:18:46+00:00
FKUSR00962,12.8999485,77.6754989,Bellandur,2024-03-17 08:04:46+00:00
FKUSR02198,13.008165,77.6129517,K.G. Halli,2024-03-17 08:00:46+00:00
FKUSR02197,12.9522921,77.5409088,Byatarayanapura,2024-03-17 07:37:46+00:00
FKUSR00652,12.9973273,77.5462986,Vijayanagara,2024-03-17 07:36:46+00:00
FKUSR01930,12.9536163,77.5425593,Byatarayanapura,2024-03-17 07:00:46+00:00
FKUSR01295,12.9050427,77.6758833,Bellandur,2024-03-17 05:59:46+00:00
FKUSR01379,12.9720983,77.6078667,Ashok Nagar,2024-03-17 05:40:46+00:00
FKUSR01351,12.9564373,77.6962518,HAL Old Airport,2024-03-17 05:33:46+00:00
FKUSR00794,12.9345175,77.6121227,Adugodi,2024-03-17 04:41:46+00:00
FKUSR01233,13.0188416,77.5317528,Rajajinagar,2024-03-17 04:34:46+00:00
FKUSR01216,12.961043,77.5107681,Jnanabharathi,2024-03-17 04:05:46+00:00
FKUSR01894,12.9327143,77.6313282,Adugodi,2024-03-17 04:02:46+00:00
FKUSR00247,12.9624979,77.5993765,Ashok Nagar,2024-03-17 03:14:46+00:00
FKUSR01916,13.0071817,77.5711219,Malleshwaram,2024-03-17 02:56:46+00:00
FKUSR00450,12.9266383,77.6333904,Adugodi,2024-03-17 02:34:46+00:00
FKUSR02196,12.9874928,77.5800864,High ground,2024-03-17 02:25:46+00:00
FKUSR01966,12.9673236,77.5942743,Halasuru Gate,2024-03-17 01:55:46+00:00
FKUSR01349,12.9582961,77.701008,HAL Old Airport,2024-03-17 01:21:46+00:00
FKUSR00118,12.8897397,77.5633276,K.S. Layout,2024-03-17 00:10:46+00:00
FKUSR00102,12.9012126,77.4673818,Kengeri,2024-03-16 23:13:46+00:00
FKUSR02035,13.023684,77.5492782,Yeshwanthpura,2024-03-16 23:05:46+00:00
FKUSR00442,12.95356853,77.54255394942207,Byatarayanapura,2024-03-16 22:37:46+00:00
FKUSR02195,13.1865352,77.6801429,Chikkajala,2024-03-16 22:19:46+00:00
FKUSR00073,12.9611575,77.5616382,Chamarajpet,2024-03-16 22:16:46+00:00
FKUSR01578,12.9123027,77.6354293,HSR Layout,2024-03-16 08:26:46+00:00
FKUSR00340,12.9769041,77.575702,Upparpet,2024-03-16 06:12:46+00:00
FKUSR00290,12.9593224,77.5763384,City Market,2024-03-16 06:11:46+00:00
FKUSR02152,13.0045929,77.6601883,Banaswadi,2024-03-16 05:50:46+00:00
FKUSR02190,12.9385217,77.53349,Byatarayanapura,2024-03-16 05:17:46+00:00
FKUSR01467,12.9270894,77.5508897,Banashankari,2024-03-16 05:17:46+00:00
FKUSR01183,12.8697854,77.6529179,Electronic City,2024-03-16 04:08:46+00:00
FKUSR01081,12.9571954,77.5861443,Wilson Garden,2024-03-16 03:17:46+00:00
FKUSR00903,12.984076,77.5785492,High ground,2024-03-16 02:48:46+00:00
FKUSR00922,12.9854732,77.5937553,Cubbon Park,2024-03-16 01:12:46+00:00
FKUSR01848,12.9861573,77.4879907,Kamakshipalya,2024-03-16 01:04:46+00:00
FKUSR00842,12.9785584,77.5421282,Vijayanagara,2024-03-16 00:09:46+00:00
FKUSR00841,12.9655969,77.7486717,Whitefield,2024-03-16 00:06:46+00:00
FKUSR00837,12.9360417,77.5125055,Jnanabharathi,2024-03-16 00:00:46+00:00
FKUSR00951,13.0181428,77.6540503,Banaswadi,2024-03-16 00:00:46+00:00
FKUSR00646,12.913685,77.6664336,Bellandur,2024-03-15 23:24:46+00:00
FKUSR00162,12.9912994,77.5382346,Vijayanagara,2024-03-15 22:48:46+00:00
FKUSR00519,12.9250776,77.6343544,Adugodi,2024-03-15 21:51:46+00:00
FKUSR00536,12.8435417,77.6442317,Electronic City,2024-03-15 21:32:46+00:00
FKUSR00888,12.9901963,77.5048444,Kamakshipalya,2024-03-15 20:46:46+00:00
FKUSR01792,12.9865764,77.5985727,Shivajinagar,2024-03-15 08:07:46+00:00
FKUSR00464,12.89934190495002,77.57248476147652,K.S. Layout,2024-03-15 06:10:46+00:00
FKUSR00267,12.996208,77.6938303,Mahadevapura,2024-03-15 06:00:46+00:00
FKUSR00461,12.9777882,77.5908427,Cubbon Park,2024-03-15 05:59:46+00:00
FKUSR00444,12.9026041,77.6275555,Madiwala,2024-03-15 05:53:46+00:00
FKUSR00426,12.973581,77.5992937,Cubbon Park,2024-03-15 05:26:46+00:00
FKUSR01886,12.9643577,77.5839981,Halasuru Gate,2024-03-15 04:06:46+00:00
FKUSR00411,13.0360408,77.6231408,K.G. Halli,2024-03-15 04:04:46+00:00
FKUSR00345,12.9319684,77.6138124,Adugodi,2024-03-15 03:03:46+00:00
FKUSR00350,13.0485874,77.6456396,Hennuru,2024-03-15 02:34:46+00:00
FKUSR00019,12.9158145,77.651585,HSR Layout,2024-03-15 01:29:46+00:00
FKUSR00273,12.9661964,77.5981998,Ashok Nagar,2024-03-15 01:14:46+00:00
FKUSR00260,12.9974667,77.5502267,Vijayanagara,2024-03-15 01:07:46+00:00
FKUSR00189,12.9344164,77.6905727,HAL Old Airport,2024-03-15 00:45:46+00:00
FKUSR00742,12.8654396,77.6563843,Electronic City,2024-03-15 00:40:46+00:00
FKUSR01213,13.1908253,77.6458157,Chikkajala,2024-03-14 23:58:46+00:00
FKUSR00195,12.9579733,77.7010601,HAL Old Airport,2024-03-14 23:54:46+00:00
FKUSR01745,13.0211653,77.7015116,K.R. Pura,2024-03-14 23:15:46+00:00
FKUSR01779,12.8548751,77.6656267,Electronic City,2024-03-14 23:04:46+00:00
FKUSR02641,12.9671445,77.5869852,Halasuru Gate,2024-03-14 23:02:46+00:00
FKUSR01775,13.1996403,77.6848189,Devanahalli Airport,2024-03-14 22:47:46+00:00
FKUSR01740,13.033905,77.557838,Yeshwanthpura,2024-03-14 20:58:46+00:00
FKUSR00056,12.9194253,77.6449401,HSR Layout,2024-03-14 20:29:46+00:00
FKUSR00233,12.9530311,77.5417853,Byatarayanapura,2024-03-14 19:00:46+00:00
FKUSR01070,12.912165,77.6351125,HSR Layout,2024-03-14 07:47:46+00:00
FKUSR02303,12.9991834,77.583608,Sadashivanagar,2024-03-14 07:43:46+00:00
FKUSR01977,12.927848,77.5809762,Jayanagara,2024-03-14 07:26:46+00:00
FKUSR01701,12.9729717,77.5383887,Vijayanagara,2024-03-14 07:23:46+00:00
FKUSR00959,13.0493355,77.4961859,Chikkabanavara,2024-03-14 05:48:46+00:00
FKUSR00503,12.9605377,77.570846,V.V.Puram (C.Pet),2024-03-14 05:40:46+00:00
FKUSR00950,12.8960897,77.5703545,Thalagattapura,2024-03-14 05:37:46+00:00
FKUSR00263,12.9121774,77.5856353,J.P. Nagar,2024-03-14 05:15:46+00:00
FKUSR00206,12.9681211,77.5887427,Cubbon Park,2024-03-14 05:07:46+00:00
FKUSR02093,12.9770261,77.5708183,Chamarajpet,2024-03-14 04:47:46+00:00
FKUSR02183,12.9123759,77.6330365,HSR Layout,2024-03-14 04:44:46+00:00
FKUSR01513,12.9962459,77.5845079,Sheshadripuram,2024-03-14 04:40:46+00:00
FKUSR02172,12.8872925,77.561329,Thalagattapura,2024-03-14 04:40:46+00:00
FKUSR02147,12.9190302,77.6838811,Bellandur,2024-03-14 03:49:46+00:00
FKUSR01523,12.9888045,77.5780882,Sheshadripuram,2024-03-14 03:38:46+00:00
FKUSR02657,12.9350787,77.6158593,Adugodi,2024-03-14 02:50:46+00:00
FKUSR02399,12.9726408,77.6200702,Halasur,2024-03-14 01:59:46+00:00
FKUSR02115,12.9548883,77.573825,V.V.Puram (C.Pet),2024-03-13 23:59:46+00:00
FKUSR02572,12.9162491,77.638029,HSR Layout,2024-03-13 22:27:46+00:00
FKUSR01277,12.9769916,77.545534,Vijayanagara,2024-03-13 21:22:46+00:00
FKUSR02219,12.9735375,77.6158484,Halasur,2024-03-13 20:26:46+00:00
FKUSR02655,12.9747782,77.5423044,Vijayanagara,2024-03-13 07:30:46+00:00
FKUSR02108,12.9820386,77.5639321,Magadi Road,2024-03-13 07:04:46+00:00
FKUSR00985,12.9862457,77.6481249,Banaswadi,2024-03-13 06:46:46+00:00
FKUSR02654,13.0800894,77.5022272,Chikkabanavara,2024-03-13 06:39:46+00:00
FKUSR01500,12.9819105,77.563557,Magadi Road,2024-03-13 06:31:46+00:00
FKUSR01593,12.9761959,77.5311776,Vijayanagara,2024-03-13 06:19:46+00:00
FKUSR00572,12.938694,77.6971803,HAL Old Airport,2024-03-13 05:32:46+00:00
FKUSR01394,12.9169654,77.5859173,Jayanagara,2024-03-13 05:04:46+00:00
FKUSR02057,12.9622815,77.5717343,V.V.Puram (C.Pet),2024-03-13 04:49:46+00:00
FKUSR02180,12.9597564,77.5742231,V.V.Puram (C.Pet),2024-03-13 04:29:46+00:00
FKUSR02135,13.0144726,77.6271814,Banaswadi,2024-03-13 04:19:46+00:00
FKUSR01993,13.0426382,77.5147399,Chikkabanavara,2024-03-13 02:25:46+00:00
FKUSR01589,12.9854433,77.5938887,Cubbon Park,2024-03-13 02:14:46+00:00
FKUSR02231,12.9699065,77.6103215,Ashok Nagar,2024-03-13 01:24:46+00:00
FKUSR00617,13.071736007966754,77.588245,Kodigehalli,2024-03-13 00:22:46+00:00
FKUSR00600,12.9744385,77.5456619,Vijayanagara,2024-03-12 23:35:46+00:00
FKUSR01464,12.985557,77.5937383,Cubbon Park,2024-03-12 23:00:46+00:00
FKUSR00746,13.0129107,77.6266296,Banaswadi,2024-03-12 22:05:46+00:00
FKUSR02178,13.0340507,77.5685509,Sadashivanagar,2024-03-12 21:54:46+00:00
FKUSR01457,12.8754001,77.5953176,Hulimavu,2024-03-12 21:33:46+00:00
FKUSR01182,13.0585415,77.5930839,Kodigehalli,2024-03-12 20:31:46+00:00
